  Time[s]  W_orig[kg]  W_clean[kg]  W_interp[kg]  Disch[l/s]
21862   35.78   35.78   35.78    1.03
21873   35.94   35.94   35.94    1.03
21883   35.91   35.91   35.91    1.02
21893   35.91   35.91   35.91    1.03
21903   35.72   35.72   35.72    1.02
21913   35.75   35.75   35.75    1.02
21923   36.38 -999.00   35.73    1.03
21933   35.72   35.72   35.72    1.02
21943   35.94 -999.00   35.73    1.02
21953   35.73   35.73   35.73    1.02
21963   35.78   35.78   35.78    1.02
21974   36.01 -999.00   35.83    1.03
21984   35.86   35.86   35.86    1.02
21994   35.96   35.96   35.96    1.03
22004   35.86   35.86   35.86    1.02
22014   35.72   35.72   35.72    1.02
22030   35.64   35.64   35.64    1.02
22040   35.93   35.93   35.93    1.03
22050   36.09 -999.00   35.90    1.03
22060   35.88   35.88   35.88    1.03
22070   35.83   35.83   35.83    1.03
22081   35.75   35.75   35.75    1.02
22091   35.93   35.93   35.93    1.03
22101   36.57 -999.00   35.85    1.02
22111   35.77   35.77   35.77    1.02
22121   35.88   35.88   35.88    1.03
22131   35.78   35.78   35.78    1.03
22141   35.82   35.82   35.82    1.02
22151   35.96   35.96   35.96    1.03
22161   35.85   35.85   35.85    1.03
22171   37.45 -999.00   36.04    1.02
22181   36.23   36.23   36.23    1.03
22192   36.01   36.01   36.01    1.03
22202   36.07   36.07   36.07    1.03
22212   35.88   35.88   35.88    1.03
22222   35.73   35.73   35.73    1.02
22232   35.72   35.72   35.72    1.03
22242   35.65   35.65   35.65    1.02
22252   36.31 -999.00   35.70    1.02
22262   35.75   35.75   35.75    1.03
22272   36.26 -999.00   35.81    1.02
22282   35.86   35.86   35.86    1.03
22293   35.72   35.72   35.72    1.03
22303   37.58 -999.00   35.75    1.02
22313   35.78   35.78   35.78    1.03
22323   35.65   35.65   35.65    1.02
22333   35.75   35.75   35.75    1.03
22343   35.96   35.96   35.96    1.02
22353   35.88   35.88   35.88    1.03
22363   35.80   35.80   35.80    1.03
22374   35.75   35.75   35.75    1.03
22384   35.85   35.85   35.85    1.03
22394   36.01   36.01   36.01    1.03
22404   35.98   35.98   35.98    1.02
22414   35.67   35.67   35.67    1.03
22424   35.67   35.67   35.67    1.02
22440   35.80   35.80   35.80    1.03
22450   35.65   35.65   35.65    1.02
22460   35.88   35.88   35.88    1.03
22470   36.09   36.09   36.09    1.03
22480   35.99   35.99   35.99    1.02
22490   35.91   35.91   35.91    1.02
22501   35.78   35.78   35.78    1.02
22511   35.98 -999.00   35.78    1.03
22521   35.77   35.77   35.77    1.02
22531   35.93   35.93   35.93    1.02
22541   35.99   35.99   35.99    1.02
22551   36.14   36.14   36.14    1.03
22561   36.28 -999.00   36.09    1.03
22571   36.04   36.04   36.04    1.02
22582   36.12   36.12   36.12    1.02
22592   36.02   36.02   36.02    1.02
22602   35.99   35.99   35.99    1.02
22612   36.10   36.10   36.10    1.02
22622   36.14   36.14   36.14    1.03
22632   36.07   36.07   36.07    1.02
22642   36.86 -999.00   36.06    1.03
22653   36.04   36.04   36.04    1.02
22663   36.26   36.26   36.26    1.03
22673   37.00   37.00   37.00    1.03
22683   37.84 -999.00   36.67    1.02
22693   36.33   36.33   36.33    1.03
22703   36.30   36.30   36.30    1.03
22713   36.17   36.17   36.17    1.03
22723   36.59 -999.00   36.18    1.03
22733   36.20   36.20   36.20    1.03
22744   36.18   36.18   36.18    1.02
22754   36.18   36.18   36.18    1.02
22764   36.54 -999.00   36.18    1.03
22774   36.17   36.17   36.17    1.02
22784   38.27 -999.00   36.39    1.02
22794   36.62   36.62   36.62    1.02
22804   36.38   36.38   36.38    1.02
22814   36.47   36.47   36.47    1.03
22829   36.60   36.60   36.60    1.03
22840   36.31   36.31   36.31    1.02
22851   36.44   36.44   36.44    1.02
22861   36.47   36.47   36.47    1.02
22871   36.68   36.68   36.68    1.03
22881   36.63   36.63   36.63    1.03
22891   36.57   36.57   36.57    1.03
22901   36.71 -999.00   36.50    1.03
22911   36.43   36.43   36.43    1.03
22921   38.40 -999.00   36.51    1.02
22931   36.60   36.60   36.60    1.03
22942   36.68   36.68   36.68    1.03
22952   36.70   36.70   36.70    1.03
22962   36.60   36.60   36.60    1.02
22972   36.83 -999.00   36.61    1.03
22982   36.62   36.62   36.62    1.02
22992   36.92   36.92   36.92    1.03
23002   36.84   36.84   36.84    1.03
23012   38.64 -999.00   36.87    1.02
23023   36.91   36.91   36.91    1.03
23033   36.75   36.75   36.75    1.02
23043   36.88   36.88   36.88    1.03
23053   36.75   36.75   36.75    1.02
23063   36.83   36.83   36.83    1.02
23073   36.78   36.78   36.78    1.02
23083   36.97 -999.00   36.79    1.03
23093   36.81   36.81   36.81    1.02
23103   36.81   36.81   36.81    1.02
23114   37.16   37.16   37.16    1.03
23124   37.36   37.36   37.36    1.03
23134   37.39   37.39   37.39    1.03
23144   36.89   36.89   36.89    1.02
23154   37.08   37.08   37.08    1.03
23164   37.08   37.08   37.08    1.03
23174   36.97   36.97   36.97    1.03
23184   37.05   37.05   37.05    1.02
23199   37.77 -999.00   37.25    1.02
23210   37.39   37.39   37.39    1.03
23220   37.04   37.04   37.04    1.02
23230   37.85   37.85   37.85    1.03
23241   38.10 -999.00   37.45    1.03
23251   37.08   37.08   37.08    1.02
23261   37.29 -999.00   37.07    1.03
23271   37.05   37.05   37.05    1.02
23281   37.21   37.21   37.21    1.03
23291   37.66 -999.00   37.20    1.03
23301   37.20   37.20   37.20    1.02
23311   37.87 -999.00   37.26    1.03
23321   37.32   37.32   37.32    1.03
23332   37.20   37.20   37.20    1.02
23342   37.26   37.26   37.26    1.02
23352   37.20   37.20   37.20    1.02
23362   37.36   37.36   37.36    1.03
23372   37.44   37.44   37.44    1.03
23382   37.50   37.50   37.50    1.03
23392   38.27   38.27   38.27    1.02
23402   38.42 -999.00   37.79    1.03
23412   37.31   37.31   37.31    1.03
23422   37.50 -999.00   37.28    1.03
23433   37.24   37.24   37.24    1.02
23443   37.28   37.28   37.28    1.03
23453   37.55   37.55   37.55    1.03
23463   37.53   37.53   37.53    1.03
23473   37.66   37.66   37.66    1.03
23483   37.55   37.55   37.55    1.03
23493   37.32   37.32   37.32    1.03
23503   37.84 -999.00   37.31    1.03
23513   37.29   37.29   37.29    1.02
23523   37.36   37.36   37.36    1.02
23534   37.49   37.49   37.49    1.03
23544   37.50   37.50   37.50    1.03
23554   37.37   37.37   37.37    1.02
23564   37.49   37.49   37.49    1.03
23574   37.44   37.44   37.44    1.02
23584   37.65 -999.00   37.42    1.03
23600   37.41   37.41   37.41    1.02
23610   37.53   37.53   37.53    1.02
23620   37.61   37.61   37.61    1.02
23630   38.22 -999.00   37.62    1.03
23640   37.63   37.63   37.63    1.03
23651   37.47   37.47   37.47    1.02
23661   37.44   37.44   37.44    1.03
23671   37.47   37.47   37.47    1.03
23681   37.66   37.66   37.66    1.03
23691   37.74   37.74   37.74    1.03
23701   37.65   37.65   37.65    1.03
23711   38.82 -999.00   37.57    1.02
23721   37.50   37.50   37.50    1.02
23731   37.60   37.60   37.60    1.02
23741   38.83 -999.00   37.67    1.02
23752   37.74   37.74   37.74    1.03
23762   37.74   37.74   37.74    1.03
23772   37.60   37.60   37.60    1.03
23782   37.52   37.52   37.52    1.02
23792   38.66 -999.00   37.53    1.02
23802   37.55   37.55   37.55    1.03
23812   37.53   37.53   37.53    1.02
23822   37.82 -999.00   37.56    1.03
23833   37.58   37.58   37.58    1.03
23843   37.61   37.61   37.61    1.02
23853   37.63   37.63   37.63    1.03
23863   38.03 -999.00   37.62    1.03
23873   37.61   37.61   37.61    1.03
23883   38.43 -999.00   37.65    1.03
23893   37.69   37.69   37.69    1.02
23904   37.77   37.77   37.77    1.03
23914   37.73   37.73   37.73    1.03
23924   37.89 -999.00   37.72    1.03
23934   37.71   37.71   37.71    1.03
23944   37.73   37.73   37.73    1.02
23954   37.68   37.68   37.68    1.02
23969   38.74 -999.00   37.89    1.03
23979   38.03   38.03   38.03    1.03
23990   37.89   37.89   37.89    1.03
24000   37.85   37.85   37.85    1.03
24010   38.10   38.10   38.10    1.03
24021   38.35   38.35   38.35    1.03
24031   39.69 -999.00   38.17    1.03
24041   37.98   37.98   37.98    1.03
24051   38.24   38.24   38.24    1.03
24061   38.24   38.24   38.24    1.03
24071   38.08   38.08   38.08    1.02
24081   38.26   38.26   38.26    1.03
24091   38.13   38.13   38.13    1.02
24101   38.11   38.11   38.11    1.02
24111   38.42   38.42   38.42    1.03
24122   38.51   38.51   38.51    1.03
24132   38.16   38.16   38.16    1.02
24142   38.19   38.19   38.19    1.03
24152   38.21   38.21   38.21    1.02
24162   38.35   38.35   38.35    1.03
24172   38.48   38.48   38.48    1.03
24182   38.58   38.58   38.58    1.03
24192   38.51   38.51   38.51    1.03
24202   38.37   38.37   38.37    1.02
24213   38.21   38.21   38.21    1.02
24223   38.53   38.53   38.53    1.03
24233   38.71 -999.00   38.55    1.03
24243   38.56   38.56   38.56    1.03
24253   38.66   38.66   38.66    1.03
24264   38.47   38.47   38.47    1.03
24274   38.50   38.50   38.50    1.03
24284   38.50   38.50   38.50    1.03
24294   38.56   38.56   38.56    1.02
24304   38.64   38.64   38.64    1.02
24314   38.72   38.72   38.72    1.03
24324   38.77   38.77   38.77    1.02
24340   38.56   38.56   38.56    1.02
24350   38.55   38.55   38.55    1.02
24360   39.14 -999.00   38.69    1.02
24370   38.83   38.83   38.83    1.03
24380   38.80   38.80   38.80    1.03
24390   38.74   38.74   38.74    1.02
24400   38.59   38.59   38.59    1.03
24410   38.79   38.79   38.79    1.02
24420   38.82   38.82   38.82    1.03
24430   39.69 -999.00   38.76    1.02
24440   38.71   38.71   38.71    1.02
24451   38.61   38.61   38.61    1.02
24461   39.44 -999.00   38.64    1.02
24471   38.67   38.67   38.67    1.02
24481   38.69   38.69   38.69    1.02
24491   38.90   38.90   38.90    1.03
24501   39.27 -999.00   38.91    1.02
24511   38.91   38.91   38.91    1.02
24521   38.98   38.98   38.98    1.03
24531   38.77   38.77   38.77    1.02
24541   38.98   38.98   38.98    1.02
24551   40.54 -999.00   38.88    1.02
24562   38.77   38.77   38.77    1.02
24572   39.27 -999.00   38.81    1.02
24582   38.85   38.85   38.85    1.03
24592   38.79   38.79   38.79    1.02
24602   39.00   39.00   39.00    1.03
24612   38.90   38.90   38.90    1.02
24622   40.26 -999.00   38.87    1.02
24632   38.83   38.83   38.83    1.02
24642   39.44 -999.00   38.93    1.02
24652   39.03   39.03   39.03    1.03
24662   38.93   38.93   38.93    1.02
24673   38.90   38.90   38.90    1.02
24683   38.93   38.93   38.93    1.02
24693   39.72 -999.00   39.06    1.02
24703   39.19   39.19   39.19    1.03
24713   39.06   39.06   39.06    1.02
24723   39.06   39.06   39.06    1.02
24733   39.08   39.08   39.08    1.02
24743   39.54   39.54   39.54    1.02
24754   39.53   39.53   39.53    1.02
24764   39.09   39.09   39.09    1.02
24774   39.24   39.24   39.24    1.02
24784   39.14   39.14   39.14    1.02
24794   39.38   39.38   39.38    1.02
24804   39.35   39.35   39.35    1.02
24814   39.06   39.06   39.06    1.02
24824   39.32   39.32   39.32    1.02
24840   39.33   39.33   39.33    1.02
24850   39.35   39.35   39.35    1.02
24860   39.20   39.20   39.20    1.02
24870   40.42 -999.00   39.17    1.02
24880   39.14   39.14   39.14    1.02
24891   39.16   39.16   39.16    1.02
24901   39.41   39.41   39.41    1.02
24911   39.53   39.53   39.53    1.02
24921   39.41   39.41   39.41    1.02
24931   39.48   39.48   39.48    1.03
24941   39.54   39.54   39.54    1.03
24951   39.44   39.44   39.44    1.02
24961   39.53   39.53   39.53    1.02
24972   39.91 -999.00   39.49    1.03
24982   39.46   39.46   39.46    1.02
24992   39.51   39.51   39.51    1.02
25002   39.49   39.49   39.49    1.02
25012   39.94   39.94   39.94    1.02
25022   40.86 -999.00   39.69    1.02
25032   39.43   39.43   39.43    1.02
25042   39.43   39.43   39.43    1.02
25052   39.61   39.61   39.61    1.02
25062   39.49   39.49   39.49    1.02
25072   39.56   39.56   39.56    1.03
25083   39.56   39.56   39.56    1.03
25093   39.85   39.85   39.85    1.02
25103   39.73   39.73   39.73    1.02
25113   39.57   39.57   39.57    1.02
25123   39.59   39.59   39.59    1.02
25133   39.59   39.59   39.59    1.02
25143   39.57   39.57   39.57    1.02
25153   39.99 -999.00   39.57    1.02
25163   39.57   39.57   39.57    1.02
25173   39.59   39.59   39.59    1.02
25184   39.61   39.61   39.61    1.02
25194   39.57   39.57   39.57    1.02
25204   39.56   39.56   39.56    1.02
25214   39.77   39.77   39.77    1.02
25230   39.61   39.61   39.61    1.02
25241   39.78 -999.00   39.61    1.02
25251   39.61   39.61   39.61    1.02
25261   39.70   39.70   39.70    1.02
25271   39.51   39.51   39.51    1.03
25281   39.70   39.70   39.70    1.02
25291   39.72   39.72   39.72    1.02
25301   39.54   39.54   39.54    1.02
25311   41.02 -999.00   39.55    1.02
25321   39.56   39.56   39.56    1.02
25332   41.15 -999.00   39.58    1.02
25342   39.61   39.61   39.61    1.02
25352   41.32 -999.00   39.73    1.02
25362   39.85   39.85   39.85    1.03
25372   39.54   39.54   39.54    1.02
25382   39.49   39.49   39.49    1.02
25392   39.81 -999.00   39.56    1.03
25402   39.62   39.62   39.62    1.02
25412   39.64   39.64   39.64    1.02
25423   39.73   39.73   39.73    1.02
25433   39.75   39.75   39.75    1.02
25443   39.73   39.73   39.73    1.03
25453   39.72   39.72   39.72    1.02
25463   39.83   39.83   39.83    1.02
25473   39.65   39.65   39.65    1.02
25483   39.78   39.78   39.78    1.02
25493   39.72   39.72   39.72    1.02
25504   39.91   39.91   39.91    1.02
25514   39.80   39.80   39.80    1.02
25524   40.01   40.01   40.01    1.02
25534   40.10   40.10   40.10    1.02
25549   39.93   39.93   39.93    1.02
25561   40.02   40.02   40.02    1.02
25571   39.86   39.86   39.86    1.03
25581   39.88   39.88   39.88    1.02
25591   39.86   39.86   39.86    1.02
25601   40.10   40.10   40.10    1.02
25611   40.20   40.20   40.20    1.02
25621   40.23   40.23   40.23    1.02
25631   39.99   39.99   39.99    1.02
25642   40.12   40.12   40.12    1.02
25652   40.20   40.20   40.20    1.02
25662   40.10   40.10   40.10    1.02
25672   40.15   40.15   40.15    1.02
25682   40.31   40.31   40.31    1.02
25692   40.31   40.31   40.31    1.02
25702   40.30   40.30   40.30    1.02
25712   40.47 -999.00   40.26    1.03
25722   40.22   40.22   40.22    1.02
25732   40.25   40.25   40.25    1.02
25742   40.26   40.26   40.26    1.02
25752   40.17   40.17   40.17    1.02
25763   40.41 -999.00   40.17    1.02
25773   40.17   40.17   40.17    1.02
25783   40.20   40.20   40.20    1.02
25793   40.38   40.38   40.38    1.02
25803   40.31   40.31   40.31    1.02
25813   40.28   40.28   40.28    1.02
25824   40.33   40.33   40.33    1.02
25834   40.79 -999.00   40.38    1.02
25844   40.44   40.44   40.44    1.02
25854   40.38   40.38   40.38    1.02
25864   40.30   40.30   40.30    1.02
25874   40.39   40.39   40.39    1.02
25884   40.92 -999.00   40.45    1.03
25894   40.50   40.50   40.50    1.02
25904   40.30   40.30   40.30    1.02
25914   40.36   40.36   40.36    1.02
25929   41.37 -999.00   40.42    1.02
25940   40.46   40.46   40.46    1.03
25951   40.49   40.49   40.49    1.02
25961   40.84 -999.00   40.59    1.03
25971   40.70   40.70   40.70    1.02
25981   40.75   40.75   40.75    1.03
25991   40.65   40.65   40.65    1.03
26001   40.84   40.84   40.84    1.03
26011   40.81   40.81   40.81    1.03
26022   40.70   40.70   40.70    1.03
26032   40.81   40.81   40.81    1.02
26042   40.76   40.76   40.76    1.03
26052   40.71   40.71   40.71    1.02
26062   40.65   40.65   40.65    1.02
26072   40.65   40.65   40.65    1.02
26082   40.63   40.63   40.63    1.02
26092   40.81   40.81   40.81    1.03
26103   40.73   40.73   40.73    1.02
26113   40.86   40.86   40.86    1.03
26123   40.55   40.55   40.55    1.02
26133   40.73   40.73   40.73    1.02
26143   40.89   40.89   40.89    1.03
26153   41.02   41.02   41.02    1.03
26163   40.92   40.92   40.92    1.02
26173   40.81   40.81   40.81    1.02
26183   40.75   40.75   40.75    1.02
26193   40.91   40.91   40.91    1.02
26203   41.24 -999.00   40.89    1.02
26214   40.87   40.87   40.87    1.03
26224   40.92   40.92   40.92    1.02
26234   41.61 -999.00   40.96    1.02
26244   41.00   41.00   41.00    1.03
26254   40.94   40.94   40.94    1.02
26264   40.97   40.97   40.97    1.03
26274   40.79   40.79   40.79    1.02
26284   41.18 -999.00   40.85    1.03
26300   40.94   40.94   40.94    1.02
26310   41.42 -999.00   40.95    1.03
26320   40.97   40.97   40.97    1.02
26330   41.08   41.08   41.08    1.02
26340   41.03   41.03   41.03    1.02
26350   41.10   41.10   41.10    1.03
26360   41.12   41.12   41.12    1.03
26370   41.10   41.10   41.10    1.03
26381   41.00   41.00   41.00    1.03
26391   41.08   41.08   41.08    1.03
26401   41.05   41.05   41.05    1.02
26411   41.24 -999.00   41.06    1.02
26421   41.07   41.07   41.07    1.02
26431   41.16   41.16   41.16    1.03
26441   41.12   41.12   41.12    1.02
26451   40.94   40.94   40.94    1.02
26461   41.10   41.10   41.10    1.03
26471   41.26   41.26   41.26    1.03
26481   41.48 -999.00   41.22    1.03
26492   41.18   41.18   41.18    1.02
26502   41.26   41.26   41.26    1.03
26512   42.11 -999.00   41.29    1.02
26522   41.32   41.32   41.32    1.03
26532   40.99   40.99   40.99    1.03
26542   41.37   41.37   41.37    1.03
26552   41.82 -999.00   41.19    1.02
26562   41.00   41.00   41.00    1.02
26572   40.97   40.97   40.97    1.02
26582   42.00 -999.00   41.06    1.02
26592   41.15   41.15   41.15    1.02
26602   41.08   41.08   41.08    1.02
26613   41.32   41.32   41.32    1.02
26623   41.56 -999.00   41.28    1.03
26633   41.23   41.23   41.23    1.02
26643   42.56 -999.00   41.28    1.02
26653   41.34   41.34   41.34    1.03
26663   41.31   41.31   41.31    1.03
26673   41.10   41.10   41.10    1.03
26683   41.60   41.60   41.60    1.03
26693   41.69   41.69   41.69    1.03
26703   41.34   41.34   41.34    1.03
26714   41.37   41.37   41.37    1.02
26724   41.42   41.42   41.42    1.02
26734   41.44   41.44   41.44    1.02
26744   41.68 -999.00   41.48    1.02
26754   41.53   41.53   41.53    1.02
26764   41.23   41.23   41.23    1.02
26774   41.36   41.36   41.36    1.02
26789   41.55   41.55   41.55    1.02
26800   41.40   41.40   41.40    1.02
26810   41.44   41.44   41.44    1.02
26820   41.50   41.50   41.50    1.02
26830   41.42   41.42   41.42    1.03
26840   42.21 -999.00   41.48    1.02
26850   41.53   41.53   41.53    1.02
26860   42.14   42.14   42.14    1.02
26870   43.59 -999.00   41.86    1.02
26881   41.55   41.55   41.55    1.02
26891   43.43 -999.00   41.65    1.02
26901   41.74   41.74   41.74    1.02
26911   41.65   41.65   41.65    1.02
26921   41.56   41.56   41.56    1.03
26931   41.60   41.60   41.60    1.03
26941   41.53   41.53   41.53    1.03
26952   42.64 -999.00   41.74    1.03
26962   41.93   41.93   41.93    1.02
26972   41.89   41.89   41.89    1.02
26982   41.89   41.89   41.89    1.02
26992   41.89   41.89   41.89    1.02
27002   41.76   41.76   41.76    1.02
27012   42.35 -999.00   41.82    1.03
27022   41.89   41.89   41.89    1.02
27032   41.79   41.79   41.79    1.02
27042   41.69   41.69   41.69    1.02
27053   42.09   42.09   42.09    1.03
27063   42.37 -999.00   42.04    1.02
27073   41.98   41.98   41.98    1.02
27083   42.22 -999.00   42.00    1.02
27093   42.01   42.01   42.01    1.02
27103   41.77   41.77   41.77    1.02
27113   42.24   42.24   42.24    1.02
27123   42.21   42.21   42.21    1.02
27133   41.95   41.95   41.95    1.02
27144   42.05   42.05   42.05    1.02
27154   41.97   41.97   41.97    1.02
27164   42.18 -999.00   41.97    1.03
27174   41.97   41.97   41.97    1.02
27189   42.14   42.14   42.14    1.03
27200   42.38   42.38   42.38    1.02
27210   42.46   42.46   42.46    1.02
27220   42.30   42.30   42.30    1.02
27230   42.54 -999.00   42.24    1.03
27240   42.18   42.18   42.18    1.02
27250   42.40   42.40   42.40    1.02
27261   43.20 -999.00   42.37    1.02
27271   42.35   42.35   42.35    1.02
27281   42.54 -999.00   42.38    1.03
27291   42.40   42.40   42.40    1.03
27301   43.14 -999.00   42.35    1.02
27311   42.30   42.30   42.30    1.02
27321   42.53 -999.00   42.33    1.02
27331   42.35   42.35   42.35    1.02
27342   42.58   42.58   42.58    1.02
27352   42.51   42.51   42.51    1.02
27362   42.38   42.38   42.38    1.02
27372   42.61   42.61   42.61    1.03
27382   43.35 -999.00   42.66    1.02
27392   42.71   42.71   42.71    1.03
27402   42.40   42.40   42.40    1.02
27412   43.35 -999.00   42.38    1.02
27422   42.35   42.35   42.35    1.02
27433   42.45   42.45   42.45    1.02
27443   42.45   42.45   42.45    1.02
27453   42.74 -999.00   42.47    1.02
27463   42.50   42.50   42.50    1.02
27473   42.80 -999.00   42.48    1.03
27483   42.46   42.46   42.46    1.02
27493   42.58   42.58   42.58    1.03
27503   42.74 -999.00   42.58    1.02
27514   42.58   42.58   42.58    1.02
27524   42.82   42.82   42.82    1.02
27534   42.87   42.87   42.87    1.03
27544   42.54   42.54   42.54    1.02
27561   42.80 -999.00   42.56    1.03
27571   42.58   42.58   42.58    1.02
27581   42.56   42.56   42.56    1.02
27591   42.64   42.64   42.64    1.02
27601   42.77   42.77   42.77    1.02
27611   44.28 -999.00   42.87    1.02
27621   42.98   42.98   42.98    1.02
27631   42.59   42.59   42.59    1.02
27641   43.17 -999.00   42.72    1.03
27652   42.85   42.85   42.85    1.02
27662   42.93   42.93   42.93    1.03
27672   42.80   42.80   42.80    1.03
27682   43.81 -999.00   42.79    1.02
27692   42.79   42.79   42.79    1.02
27702   42.58   42.58   42.58    1.02
27712   42.95 -999.00   42.69    1.03
27722   42.80   42.80   42.80    1.03
27733   42.69   42.69   42.69    1.03
27743   42.85   42.85   42.85    1.02
27753   42.87   42.87   42.87    1.02
27763   43.38 -999.00   42.99    1.02
27773   43.11   43.11   43.11    1.03
27783   42.82   42.82   42.82    1.02
27793   42.72   42.72   42.72    1.02
27804   42.82   42.82   42.82    1.02
27814   42.72   42.72   42.72    1.02
27824   42.77   42.77   42.77    1.02
27834   44.52 -999.00   42.83    1.02
27844   42.88   42.88   42.88    1.02
27854   42.88   42.88   42.88    1.02
27869   42.71   42.71   42.71    1.02
27880   43.04   43.04   43.04    1.02
27890   43.01   43.01   43.01    1.02
27900   43.07   43.07   43.07    1.02
27910   43.59   43.59   43.59    1.03
27920   43.67   43.67   43.67    1.03
27931   42.98   42.98   42.98    1.02
27941   42.96   42.96   42.96    1.02
27951   43.01   43.01   43.01    1.02
27961   43.11   43.11   43.11    1.03
27971   42.99   42.99   42.99    1.02
27981   43.12   43.12   43.12    1.02
27992   42.96   42.96   42.96    1.02
28002   42.95   42.95   42.95    1.02
28012   42.82   42.82   42.82    1.02
28022   42.83   42.83   42.83    1.02
28032   43.64 -999.00   42.91    1.02
28042   42.98   42.98   42.98    1.02
28052   43.12   43.12   43.12    1.02
28062   43.01   43.01   43.01    1.02
28072   42.99   42.99   42.99    1.02
28082   43.12   43.12   43.12    1.02
28093   42.88   42.88   42.88    1.02
28103   43.03   43.03   43.03    1.02
28113   42.95   42.95   42.95    1.03
28123   42.96   42.96   42.96    1.02
28133   42.99   42.99   42.99    1.02
28143   43.30 -999.00   43.05    1.03
28153   43.11   43.11   43.11    1.02
28163   43.17   43.17   43.17    1.02
28173   43.48 -999.00   43.11    1.02
28183   43.04   43.04   43.04    1.03
28193   43.32 -999.00   43.06    1.03
28203   43.07   43.07   43.07    1.02
28213   43.04   43.04   43.04    1.02
28224   42.95   42.95   42.95    1.02
28234   43.01   43.01   43.01    1.02
28244   43.17   43.17   43.17    1.02
28254   43.11   43.11   43.11    1.02
28264   43.17   43.17   43.17    1.02
28274   43.35   43.35   43.35    1.03
28289   43.24   43.24   43.24    1.02
28300   43.65 -999.00   43.33    1.02
28310   43.41   43.41   43.41    1.03
28320   43.14   43.14   43.14    1.02
28331   43.20   43.20   43.20    1.02
28341   42.99   42.99   42.99    1.02
28351   43.20   43.20   43.20    1.02
28361   43.22   43.22   43.22    1.02
28371   43.20   43.20   43.20    1.02
28381   43.85   43.85   43.85    1.02
28391   44.63 -999.00   43.54    1.02
28401   43.24   43.24   43.24    1.02
28412   43.28   43.28   43.28    1.02
28422   43.20   43.20   43.20    1.02
28432   43.22   43.22   43.22    1.02
28442   43.15   43.15   43.15    1.02
28452   43.25   43.25   43.25    1.02
28462   43.83 -999.00   43.20    1.03
28472   43.15   43.15   43.15    1.03
28482   43.15   43.15   43.15    1.02
28492   43.30   43.30   43.30    1.02
28502   43.33   43.33   43.33    1.02
28513   43.40   43.40   43.40    1.02
28523   43.40   43.40   43.40    1.02
28533   43.91 -999.00   43.36    1.02
28543   43.33   43.33   43.33    1.02
28553   43.25   43.25   43.25    1.02
28563   43.41 -999.00   43.24    1.03
28573   43.22   43.22   43.22    1.02
28583   43.17   43.17   43.17    1.02
28593   43.19   43.19   43.19    1.02
28603   43.28   43.28   43.28    1.02
28613   43.27   43.27   43.27    1.02
28624   43.19   43.19   43.19    1.02
28634   43.52 -999.00   43.22    1.03
28644   43.25   43.25   43.25    1.02
28654   43.36   43.36   43.36    1.02
28664   43.49   43.49   43.49    1.02
28674   43.49   43.49   43.49    1.02
28691   43.40   43.40   43.40    1.02
28701   43.22   43.22   43.22    1.02
28711   43.41 -999.00   43.21    1.03
28721   43.20   43.20   43.20    1.02
28732   43.40   43.40   43.40    1.03
28742   43.52   43.52   43.52    1.02
28752   44.09 -999.00   43.48    1.02
28762   43.44   43.44   43.44    1.03
28772   43.30   43.30   43.30    1.02
28782   43.35   43.35   43.35    1.02
28792   43.38   43.38   43.38    1.03
28802   43.48   43.48   43.48    1.03
28812   43.32   43.32   43.32    1.02
28823   43.43   43.43   43.43    1.03
28833   43.15   43.15   43.15    1.03
28843   43.36   43.36   43.36    1.02
28853   43.36   43.36   43.36    1.03
28863   43.38   43.38   43.38    1.03
28873   43.30   43.30   43.30    1.02
28883   43.43   43.43   43.43    1.03
28893   43.22   43.22   43.22    1.02
28903   43.32   43.32   43.32    1.03
28914   43.14   43.14   43.14    1.03
28924   43.32   43.32   43.32    1.02
28934   43.70   43.70   43.70    1.03
28944   44.79 -999.00   43.81    1.02
28954   43.93   43.93   43.93    1.02
28964   43.11   43.11   43.11    1.02
28979   43.25   43.25   43.25    1.02
28991   44.86 -999.00   43.26    1.02
29001   43.27   43.27   43.27    1.03
29011   43.22   43.22   43.22    1.03
29021   43.19   43.19   43.19    1.02
29031   43.33   43.33   43.33    1.03
29042   43.73 -999.00   43.23    1.03
29052   43.14   43.14   43.14    1.03
29062   43.41   43.41   43.41    1.02
29072   43.48   43.48   43.48    1.03
29082   43.48   43.48   43.48    1.02
29092   43.33   43.33   43.33    1.03
29102   43.25   43.25   43.25    1.03
29112   43.30   43.30   43.30    1.02
29122   43.27   43.27   43.27    1.03
29132   43.27   43.27   43.27    1.03
29143   43.89 -999.00   43.26    1.02
29153   43.25   43.25   43.25    1.02
29163   43.19   43.19   43.19    1.03
29173   43.25   43.25   43.25    1.02
29183   43.44   43.44   43.44    1.02
29193   43.67   43.67   43.67    1.03
29203   43.59   43.59   43.59    1.03
29213   43.51   43.51   43.51    1.02
29223   43.77   43.77   43.77    1.03
29233   43.67   43.67   43.67    1.03
29243   43.77   43.77   43.77    1.03
29253   43.51   43.51   43.51    1.03
29263   43.70   43.70   43.70    1.03
29274   44.25 -999.00   43.68    1.03
29284   43.67   43.67   43.67    1.03
29294   43.56   43.56   43.56    1.02
29304   43.54   43.54   43.54    1.02
29314   43.70 -999.00   43.52    1.03
29324   43.51   43.51   43.51    1.02
